1,1,5085248,1574256967801
1,1,5000376,1574256972806
1,1,4961088,1574256977813
1,1,4987052,1574256982818
1,1,4965204,1574256987822
1,1,4931036,1574256992828
1,1,4931772,1574256997829
1,1,4926012,1574257002830
1,1,4928788,1574257007836
1,1,4932504,1574257012846
1,1,4932604,1574257017851
1,1,4921960,1574257022856
1,1,4909064,1574257027861
1,1,4913024,1574257032866
1,1,4913832,1574257037870
1,1,4908364,1574257042874
1,1,4914412,1574257047880
1,1,4980000,1574257052882
1,1,4983588,1574257057886
1,1,4935944,1574257062890
1,1,4934152,1574257067894
1,1,4942744,1574257072898
1,1,4934224,1574257077904
1,1,4911640,1574257082906
1,1,4914800,1574257087910
1,1,4544828,1574257092916
1,1,4576152,1574257097919
1,1,4565976,1574257102924
1,1,4483672,1574257107926
1,1,4485584,1574257113282
1,1,4489252,1574257113622
1,1,4508332,1574257114559
1,1,4505492,1574257114589
1,1,4505020,1574257115090
1,1,4505020,1574257115106
1,1,4512872,1574257116070
1,1,4451204,1574257116977
1,1,4458528,1574257117550
1,1,4455112,1574257118289
1,1,4455352,1574257118627
1,1,4325884,1574257119564
1,1,4325884,1574257119594
1,1,4321644,1574257120095
1,1,4321472,1574257120114
1,1,4322336,1574257121078
1,1,4322504,1574257121983
1,1,4322904,1574257122554
1,1,4322980,1574257123294
1,1,4323040,1574257123630
1,1,4329100,1574257124567
1,1,4329100,1574257124598
1,1,4331832,1574257125100
1,1,4331660,1574257125120
1,1,4340292,1574257126083
1,1,4349832,1574257126989
1,1,4350124,1574257127559
1,1,4351344,1574257128299
1,1,4355068,1574257128634
1,1,4358228,1574257129571
1,1,4358228,1574257129607
1,1,4360112,1574257130106
1,1,4360360,1574257130125
1,1,4364088,1574257131087
1,1,4374648,1574257131995
1,1,4378916,1574257132563
1,1,4381176,1574257133304
1,1,4382004,1574257133640
1,1,4412676,1574257134575
1,1,4412676,1574257134614
1,1,4416664,1574257135111
1,1,4416664,1574257135128
1,1,4419524,1574257136090
1,1,4400324,1574257137002
1,1,4402080,1574257137568
1,1,4414128,1574257138321
1,1,4416952,1574257138649
1,1,4398388,1574257139578
1,1,4398712,1574257139619
1,1,4401684,1574257140115
1,1,4401684,1574257140132
1,1,4342804,1574257141095
1,1,4349236,1574257142008
1,1,4349592,1574257142574
1,1,4321784,1574257143327
1,1,4327744,1574257143656
1,1,4333164,1574257144583
1,1,4333164,1574257144625
1,1,4335544,1574257145120
1,1,4335544,1574257145145
1,1,4349840,1574257146101
1,1,4350056,1574257147012
1,1,4350632,1574257147579
1,1,4322064,1574257148333
1,1,4322064,1574257148662
1,1,4324072,1574257149588
1,1,4324072,1574257149630
1,1,4325368,1574257150126
1,1,4325368,1574257150151
1,1,4328200,1574257151106
1,1,4335332,1574257152014
1,1,4334260,1574257152584
1,1,4333628,1574257153337
1,1,4332768,1574257153669
1,1,4331784,1574257154593
1,1,4331784,1574257154637
1,1,4332472,1574257155131
1,1,4332604,1574257155156
1,1,4335160,1574257156114
1,1,4334872,1574257157018
1,1,4334184,1574257157586
1,1,4334228,1574257158344
1,1,4334228,1574257158675
1,1,4333960,1574257159599
1,1,4333960,1574257159642
1,1,4333752,1574257160136
1,1,4333752,1574257160163
1,1,4332632,1574257161119
1,1,4333384,1574257162023
1,1,4333644,1574257162592
1,1,4333708,1574257163349
1,1,4333388,1574257163679
1,1,4334044,1574257164602
1,1,4334044,1574257164648
1,1,4332856,1574257165139
1,1,4332856,1574257165168
1,1,4326688,1574257166125
1,1,4326768,1574257167028
1,1,4326768,1574257167598
1,1,4327264,1574257168354
1,1,4327204,1574257168687
1,1,4327440,1574257169607
1,1,4327440,1574257169650
1,1,4327312,1574257170144
1,1,4327312,1574257170173
1,1,4327636,1574257171131
1,1,4322664,1574257172034
1,1,4319756,1574257172603
1,1,4304344,1574257173359
1,1,4305016,1574257173691
1,1,4304496,1574257174612
1,1,4304496,1574257174657
1,1,4305416,1574257175149
1,1,4305416,1574257175182
1,1,4305800,1574257176137
1,1,4305696,1574257177039
1,1,4306112,1574257177608
1,1,4306032,1574257178365
1,1,4306032,1574257178696
1,1,4305876,1574257179616
1,1,4305876,1574257179663
1,1,4306420,1574257180154
1,1,4306420,1574257180187
1,1,4306268,1574257181142
1,1,4306824,1574257182042
1,1,4307872,1574257182610
1,1,4307880,1574257183368
1,1,4308236,1574257183698
1,1,4307640,1574257184619
1,1,4307640,1574257184669
1,1,4308184,1574257185159
1,1,4308184,1574257185193
1,1,4307716,1574257186147
1,1,4307832,1574257187047
1,1,4307868,1574257187616
1,1,4308076,1574257188372
1,1,4308076,1574257188702
1,1,4308240,1574257189623
1,1,4308240,1574257189670
1,1,4308408,1574257190163
1,1,4308408,1574257190195
1,1,4309344,1574257191151
1,1,4309360,1574257192051
1,1,4310044,1574257192621
1,1,4310148,1574257193377
1,1,4310180,1574257193707
